% Model,20260626_TI_field_CompactY_X50_Y10_leadField.mph
% Version,COMSOL 6.3.0.335
% Date,"Jul 8 2026, 16:58"
% Dimension,2
% Nodes,488
% Expressions,2
% Description,"Electric field, x-component, Electric field, y-component"
% Length unit,mm
% x,y,ec.Ex (V/m) @ idx=1,ec.Ey (V/m) @ idx=1
-11.84210526315789,-5,0.06213450196686673-1.6131256653383523E-7i,8.74248153607075E-5-2.2697085996020385E-10i
-17.343579743480355,3.7923865918576274,0.11428608152504227-2.9670763499047343E-7i,-0.04143359786394079+1.0756922161744412E-7i
-16.838752710770947,4.333917104316111,0.11481320581658379-2.9807614635950246E-7i,-0.0186308156544777+4.836901551806354E-8i
-16.42263199156444,5,0.1090230370282858-2.830438058990809E-7i,-2.025833878236405E-4+5.259436414980217E-10i
-18.25360450292955,3.0760825724478993,0.08774928876090764-2.2781325243561575E-7i,-0.07851072095681662+2.0382823547405832E-7i
-17.839291728936573,3.7384173184061265,0.1205938908684683-3.130838653002439E-7i,-0.06126299984252217+1.5904998712999382E-7i
-15.03476169131702,0.9335392871135476,0.06727892210060661-1.74668425015555E-7i,-0.018556572832287257+4.817626753079103E-8i
-16.425240736247087,2.1115807646280524,0.07579421262893446-1.9677568147409829E-7i,-0.03148230808987027+8.173384766315241E-8i
-17.430861366989717,2.3066028379822883,0.07583308291332556-1.9687659586366675E-7i,-0.047660478486599524+1.2373534612064364E-7i
-18.03660986794638,2.4475609585401417,0.07249637533963939-1.8821389083752653E-7i,-0.06178468380627222+1.604043744099812E-7i
-18.858323869927673,2.679467700041128,0.05768455764425012-1.497596946689332E-7i,-0.08633640612738647+2.241451499062915E-7i
-18.492089602949346,2.5384346140499585,0.06564308650550549-1.7042149569416588E-7i,-0.07418635762691687+1.9260139490577748E-7i
-17.899358136904638,1.9038894859503843,0.06433087968131634-1.670147660361902E-7i,-0.051741277189806964+1.3432984823274035E-7i
-19.485971325786196,2.5704245327371584,0.03116783521150788-8.091741837654491E-8i,-0.08847851376377927+2.2970645432940715E-7i
-19.207604506860196,2.346277901692479,0.04093357419054463-1.0627106842511125E-7i,-0.07945104916558028+2.062695000201301E-7i
-13.23859700889637,-2.9620377853086692,0.05985633322585863-1.5539802252082793E-7i,-0.00527487468031355+1.3694542418307457E-8i
-14.154233291451948,-0.9311037996324505,0.06133349484690168-1.5923300509464248E-7i,-0.011673043208083095+3.0305361748294414E-8i
-15.748710495592805,-0.534280309366062,0.058110854497978925-1.5086643951120273E-7i,-0.01842357145378317+4.7830971551263317E-8i
-14.473684210526315,-5,0.055083106703471996-1.4300585075474287E-7i,1.0582453431906558E-4-2.747399060562239E-10i
-17.321201822302243,5,0.13643965894398913-3.542223863481316E-7i,-4.067969976241E-4+1.0561196383230817E-9i
-16.571639365027664,0.6044716676860918,0.06099162012121314-1.5834543558514142E-7i,-0.02793732089039891+7.253041051672905E-8i
-17.344836661650625,1.3781366264439154,0.06293747046424907-1.6339722006864143E-7i,-0.0395022760838831+1.0255515594888607E-7i
-18.816956852005365,2.089169626228041,0.04995588616714647-1.2969464558341155E-7i,-0.06813736347916999+1.768970963271494E-7i
-18.351839463808975,1.9051377108985226,0.057427111966716904-1.4909131845808655E-7i,-0.058498044107414736+1.5187165477253718E-7i
-18.088143803027666,1.4411472887240488,0.056169959270341144-1.4582751941637146E-7i,-0.04817231872748094+1.2506417729006124E-7i
-19.643463034262215,2.121919581738899,0.0268955192412533-6.982570230273495E-8i,-0.07248595841567466+1.8818684659178983E-7i
-19.24722043104769,1.8571757231856787,0.037636278644363676-9.771068425305149E-8i,-0.06559369894344673+1.7029327652221492E-7i
-20.136342269952873,2.0200244402623744,0.014906301027706487-3.869949223358982E-8i,-0.0658087552400322+1.7085160212317192E-7i
-15.785466577645252,-2.570361055623454,0.05220624028502759-1.3553697773180163E-7i,-0.010201731832510283+2.6485567485026717E-8i
-17.207375678319824,-0.947473070958719,0.04909479492145547-1.274590947305761E-7i,-0.02206481608085097+5.728431063947163E-8i
-17.10526315789473,-5,0.044002889334377106-1.1423957364650201E-7i,-5.907330661740021E-5+1.5336514179183947E-10i
-18.063779542242017,0.4800447960973676,0.04892129565493734-1.270086588038819E-7i,-0.03713180405497266+9.640097566619516E-8i
-18.835547628632938,1.3272838599054477,0.043579973182051916-1.1314160572529796E-7i,-0.05276916562793148+1.369984351983437E-7i
-19.732530133477724,1.4012276463635251,0.027328507833887707-7.094982012692003E-8i,-0.0553229167950226+1.436284417488427E-7i
-20.563973625647538,2.0123502380038585,0.0062306571828645504-1.6175929146362925E-8i,-0.05967605199207617+1.549299793628319E-7i
