% Model,20260626_TI_field_CompactX_X10_Y50_leadField.mph
% Version,COMSOL 6.3.0.335
% Date,"Jul 8 2026, 16:22"
% Dimension,2
% Nodes,482
% Expressions,2
% Description,"Electric field, x-component, Electric field, y-component"
% Length unit,mm
% x,y,ec.Ex (V/m) @ idx=3,ec.Ey (V/m) @ idx=3
3.7608523646716514,14.384408601328131,-0.008059858494605962+2.1761866197493458E-8i,-0.08180630067769158+2.2087953165076932E-7i
5,13.620134164682954,-2.9239514894715175E-5+7.894759085465593E-11i,-0.07972675758844949+2.1526470125513979E-7i
2.193691326850122,17.50983947413059,-0.04810755676656182+1.2989188509237285E-7i,-0.07338825336680894+1.9815054461630493E-7i
2.816850240635177,17.169942278885138,-0.0436774200608598+1.1793037952865811E-7i,-0.08732515977010044+2.3578062119374837E-7i
2.2716733796490653,22.52611562889615,-0.03176262010397974+8.57600526420237E-8i,0.008394658997047864-2.266583786669831E-8i
1.909134454961928,19.512587739462056,-0.06691526441784654+1.8067327507124575E-7i,-0.03089493369497589+8.341727261097975E-8i
2.2253253013881062,19.126223085976953,-0.07494682027364445+2.0235872327218215E-7i,-0.04297393700440303+1.1603095360731843E-7i
2.4165512040595134,18.592021094459177,-0.07302692222111662+1.971749393930512E-7i,-0.06096603072700261+1.64610160855985E-7i
2.5674521055618587,18.109308128712023,-0.06512597248987832+1.7584213175142775E-7i,-0.07442310110997308+2.0094466539850344E-7i
2.512759313097131,21.769064252750585,-0.04164236002972158+1.1243565476009743E-7i,0.01278898535070109-3.453065437688548E-8i
2.9030939225138903,22.067239297794913,-0.03511472526074102+9.481083981780781E-8i,0.018368889985657867-4.9596568765054305E-8i
1.8122764463361039,20.648545985493854,-0.05525057269096908+1.4917824810950364E-7i,-0.007816226982353089+2.1104053609999282E-8i
1.7702013967843557,20.045433250042098,-0.06112597327638014+1.650420106658722E-7i,-0.019333891938224042+5.220210376125972E-8i
2.372923081625787,21.28296063185116,-0.05047880584621451+1.362943306473384E-7i,0.008983534519139802-2.425581991507947E-8i
2.2757913979241513,20.86374744562883,-0.058487290713529524+1.5791748646873613E-7i,0.003230336015868307-8.722006744551121E-9i
2.880419808701663,23.66511844653315,-0.020361729862810627+5.4977297817398496E-8i,0.007874621598281355-2.1261720871687223E-8i
3.612065395695714,25,-0.012484528550610404+3.370861163863735E-8i,2.738865173000186E-4-7.395020330404115E-10i
3.3555471617449255,16.544215347644787,-0.029133017382268755+7.866004429562632E-8i,-0.09471274349138062+2.5572732479566634E-7i
4.083022632248439,15.795874969268754,-0.012528478504244026+3.382727786722581E-8i,-0.09497690811663367+2.5644057742072356E-7i
5,15.222646891985471,-8.05534307154095E-5+2.1749674415298554E-10i,-0.09130579210098906+2.465284510997142E-7i
2.9746320499486663,17.71063491050075,-0.05820413595436332+1.5715295989718642E-7i,-0.09031876835260304+2.4386345657648375E-7i
3.3547951805958314,17.44939656841108,-0.04972119257181329+1.342487514702525E-7i,-0.10230124870706998+2.7621652262134716E-7i
3.224097412676388,22.58428032902398,-0.02576479510772906+6.956574040545843E-8i,0.018337474136461633-4.9511745004570975E-8i
3.1113744522884206,18.21381011140154,-0.07732101966169905+2.08769134750666E-7i,-0.09020796632924614+2.435642877004443E-7i
3.2837812086950042,21.94832022340234,-0.03370464481099855+9.100357916977507E-8i,0.025726903749636598-6.946343257143139E-8i
2.7672618058478546,21.298410285370256,-0.05156203887006651+1.3921909317778887E-7i,0.018084171105463297-4.882781901856086E-8i
3.6838003897916844,23.196445589877204,-0.016279295032592168+4.395459802747814E-8i,0.015926874587488447-4.300305197036755E-8i
4.03457172079818,23.99583418801554,-0.009986952732741897+2.6965079999352244E-8i,0.009051482308800873-2.443928104010194E-8i
5,25,1.1310899413663478E-4-3.053977681688984E-10i,1.139622758445924E-4-3.0770165507972296E-10i
3.865655437397179,22.59641071014523,-0.018022523466711585+4.866136849500106E-8i,0.02427299459575997-6.55378330722513E-8i
3.927356736246644,17.291350341634534,-0.037112473116712286+1.0020482056408289E-7i,-0.11746796105469921+3.17167113129308E-7i
4.304408656380488,16.79729906618424,-0.018728490441168515+5.056750107144985E-8i,-0.11361905545065093+3.067749494433188E-7i
5,16.42263199156444,-1.6473670918178604E-4+4.447941890563024E-10i,-0.10931388882976141+2.95150866957947E-7i
3.778873036287501,17.772508828733415,-0.05738894807734836+1.5495192751953308E-7i,-0.12159651308071436+3.283143307683888E-7i
4.335935108956561,23.134192285755578,-0.008875546065277897+2.3964247763328527E-8i,0.01938390402336443-5.233713793162674E-8i
5,23.683507434719353,3.222672804392701E-5-8.701315837244588E-11i,0.013489424524659436-3.6421861721668735E-8i
4.394356259166996,22.49503457759216,-0.010335521827803026+2.7906227292771024E-8i,0.028950194670424145-7.816641734230655E-8i
5,17.321201822302243,-4.323121659970397E-4+1.1672561643976975E-9i,-0.13675852814644177+3.6925223847057145E-7i
5,22.715824264065674,-9.167971224188776E-6+2.4753804693693608E-11i,0.02649334222734101-7.153284006931968E-8i
5.5288166371456615,18.071178348245244,NaN,NaN
5.423353677447224,18.44112008400149,NaN,NaN
5,18.000000000000004,NaN,NaN
5.5288166371456615,18.071178348245244,NaN,NaN
5.989880878836723,18.262146195529255,NaN,NaN
5.423353677447224,18.44112008400149,NaN,NaN
5.308771826501887,21.653669273655016,NaN,NaN
5.528816637145886,21.928821651754696,NaN,NaN
5,22,NaN,NaN
5.918586102335237,18.69176298731025,NaN,NaN
5.989880878836723,18.262146195529255,NaN,NaN
6.414213562373264,18.585786437627075,NaN,NaN
5.9898808788372015,21.73785380447047,NaN,NaN
5.528816637145886,21.928821651754696,NaN,NaN
5.583671244453302,21.406649024727304,NaN,NaN
6.2157400548909125,19.07008508401688,NaN,NaN
6.414213562373264,18.585786437627075,NaN,NaN
6.737853804470072,19.0101191211621,NaN,NaN
6.41421356237194,21.41421356237425,NaN,NaN
5.9898808788372015,21.73785380447047,NaN,NaN
5.960087077931605,21.138659897377384,NaN,NaN
6.535937566476847,19.395241463100238,NaN,NaN
6.737853804470072,19.0101191211621,NaN,NaN
6.928821651753833,19.471183362850965,NaN,NaN
6.328013799935679,20.94667068528716,NaN,NaN
6.737853804469666,20.989880878838612,NaN,NaN
6.41421356237194,21.41421356237425,NaN,NaN
6.578159538302817,19.797788346535324,NaN,NaN
6.928821651753833,19.471183362850965,NaN,NaN
7.000000000000001,20,NaN,NaN
6.63305211897604,20.1794672569672,NaN,NaN
7.000000000000001,20,NaN,NaN
6.928821651754782,20.528816637145574,NaN,NaN
6.4751177947400445,20.568041677123293,NaN,NaN
6.928821651754782,20.528816637145574,NaN,NaN
