% Model,20260626_TI_field_Base_X50_Y50_leadField.mph
% Version,COMSOL 6.3.0.335
% Date,"Jul 3 2026, 15:32"
% Dimension,2
% Nodes,713
% Expressions,4
% Description,"Electric field, x-component, Electric field, y-component"
% Length unit,mm
% x,y,ec.Ex (V/m) @ idx=1,ec.Ey (V/m) @ idx=1,ec.Ex (V/m) @ idx=2,ec.Ey (V/m) @ idx=2
-23.443656342362413,-18.098882804762845,-0.0024865931327536783+6.45565197229841E-9i,-0.006567433354647156+1.7050261874527254E-8i,0.06673722905350732-1.73262090484241E-7i,0.0825298934035359-2.1426274451811056E-7i
-24.010119121163264,-18.26214619552926,-0.004830107428437369+1.2539845033779884E-8i,-0.008661474716469941+2.2486777430473943E-8i,0.06461919692252571-1.6776329049012686E-7i,0.11340412194662847-2.94417906117274E-7i
-24.080598235194298,-17.79653975708187,-0.0024740811406562145+6.423168545318953E-9i,-0.00938389246807062+2.436230645108425E-8i,0.042046396933973405-1.0916016042963753E-7i,0.1016823561396577-2.639860515634385E-7i
-24.471183362852003,-18.07117834824588,-0.0031674824856248915+8.223365650855457E-9i,-0.011612847376180686+3.0149082324939144E-8i,0.03461634866779365-8.987039198622125E-8i,0.12610997563258308-3.2740463334938304E-7i
-23,-20,0.003864079505866832-1.0031859315700432E-8i,-9.611827565107293E-5+2.495406778074906E-10i,0.11605738709113245-3.0130626921037393E-7i,-1.4354110853206E-4+3.726590523337078E-10i
-22.62187377643117,-19.871775512410373,0.0030381783971438294-7.887668514548186E-9i,-0.0014123274785885441+3.6666612452965053E-9i,0.09899794190199544-2.5701681970982786E-7i,0.009085623344544639-2.3587945084829385E-8i
-23.071178348245425,-20.528816637146335,0.005558600264409723-1.4431146087989145E-8i,-0.001553950850002761+4.034341500238923E-9i,0.102855235722914-2.6703106214247646E-7i,-0.02741633003752982+7.117782267975242E-8i
-22.54685951708563,-20.38870121912501,0.004210402253962139-1.0930976707416445E-8i,-0.0019472546023773672+5.055430198375214E-9i,0.08991843196870437-2.3344474616219677E-7i,-0.008058570160332342+2.09215265916128E-8i
-24.44948342813261,-17.501609836760746,-0.0012972179500971663+3.3678157909055863E-9i,-0.010179269556557341+2.6427251295651026E-8i,0.02244774500582669-5.82784643822812E-8i,0.10047793350633703-2.6085914943946346E-7i
-25,-18.000000000000004,-2.0969736596310184E-4+5.444128339020245E-10i,-0.01296101474687816+3.36491721590894E-8i,0.0012647669357992442-3.283567004197719E-9i,0.13193313074503715-3.4252261235911515E-7i
-23.262146195529965,-20.989880878837976,0.005717389594790234-1.4843392321737539E-8i,-0.003278490326731942+8.511562372283067E-9i,0.08329203731771229-2.1624140994511022E-7i,-0.046643327302239135+1.2109463503568636E-7i
-22.684582304647705,-20.89639524033239,0.004760140097621222-1.2358197006513641E-8i,-0.002517133521798535+6.534940425309221E-9i,0.08033341686541542-2.0856028845138155E-7i,-0.02295873245525809+5.960508154868211E-8i
-23.585786437626492,-21.414213562372687,0.00463267613860131-1.2027277183888707E-8i,-0.004665457831172004+1.211238447205526E-8i,0.05857712405288524-1.5207696081929898E-7i,-0.05822366821182845+1.5115932460959095E-7i
-23.021268262254445,-21.580840484144648,0.004378236904671114-1.1366706252220867E-8i,-0.003381339683459439+8.778578171475006E-9i,0.0604093226804139-1.5683368459835628E-7i,-0.03641512257708949+9.454033906455465E-8i
-24.010119121161605,-21.737853804469793,0.002992472877868968-7.769008601209875E-9i,-0.00526860423230141+1.3678263184883999E-8i,0.03507173374566208-9.105265519504348E-8i,-0.061382341284983655+1.5935981940946806E-7i
-23.638774424505936,-21.991610955335165,0.003263329504720315-8.472202096878263E-9i,-0.004133910876512536+1.0732391058159478E-8i,0.04040957724437062-1.0491067621839203E-7i,-0.046683891487045506+1.2119994710150247E-7i
-24.16745965498684,-22.202214822791408,0.0019960055504336994-5.1819966035680074E-9i,-0.00442197096726048+1.1480247902320356E-8i,0.023568221870090156-6.118742788879549E-8i,-0.04966436434861845+1.2893780145882515E-7i
-24.47118336285124,-21.92882165175391,0.0014532797738832648-3.772980917138473E-9i,-0.0053355105538941405+1.3851964270606075E-8i,0.016474688045121977-4.277131267295386E-8i,-0.06026017691536417+1.5644647482943914E-7i
-24.69626734255384,-22.299578198166245,7.250327838059512E-4-1.882318123982812E-9i,-0.004530765863007297+1.1762699411597705E-8i,0.008385421702813811-2.1770093161290514E-8i,-0.0505457729194041+1.312260998150867E-7i
-25,-22,4.044438935757455E-6-1.0500105487761387E-11i,-0.005303956027034373+1.3770042929757722E-8i,4.1806717894221634E-6-1.0853790965171655E-11i,-0.0593226788386666+1.540125578254182E-7i
24.418279769534436,22.48873700603621,5.145419077096739E-4-1.3358451922050809E-9i,-0.0016290355873551654+4.229275253730233E-9i,1.6277916482472973E-4-4.2260457596590953E-10i,-5.142450533309936E-4+1.3350745037641545E-9i
24.999999999999996,22.71582426406594,-2.891630110357646E-7+7.507202297005334E-13i,-0.0014928013647855232+3.8755862179007425E-9i,-7.842978784478039E-8+2.0361811845036818E-13i,-4.711422930947784E-4+1.2231718304022183E-9i
24.07414786000582,22.58914407196638,7.662336778994528E-4-1.989283203922552E-9i,-0.001468787540017158+3.813241923130487E-9i,2.4250563207284248E-4-6.295891118553345E-10i,-4.634616600783792E-4+1.203231497971236E-9i
23.83009358788941,22.29040967703632,0.0010488542732832729-2.7230181201657966E-9i,-0.0015928933825775833+4.135443459349378E-9i,3.322406200354418E-4-8.625576037145961E-10i,-5.028423212924219E-4+1.3054709194125121E-9i
24.301709193361024,23.110042483894233,5.017298884161248E-4-1.3025828395751502E-9i,-0.0011394120583544862+2.9581227442694505E-9i,1.586018848021366E-4-4.117595906453172E-10i,-3.592839674642713E-4+9.32767095109001E-10i
25,23.683507434719246,-1.195952130180385E-6+3.1049111452605162E-12i,-7.934233098574328E-4+2.0598724767888474E-9i,-3.7007126579835514E-7+9.60772900859145E-13i,-2.5013178991202995E-4+6.493880167215414E-10i
23.78885400594827,22.81153831650215,8.993755017565885E-4-2.3349438053467646E-9i,-0.001238610551546689+3.215660231921093E-9i,2.8458224606137117E-4-7.388277212967018E-10i,-3.9038528594618577E-4+1.0135118238519078E-9i
22.795666872440936,21.239940204679208,0.0019409579931902537-5.039083045719462E-9i,-0.0012042010570899931+3.1263268714338645E-9i,6.204396691968358E-4-1.6107752094065153E-9i,-3.7978165133287776E-4+9.85982843025025E-10i
23.207035234220307,21.92592984864355,0.0015684513009030742-4.071987331085642E-9i,-0.001439525639223782+3.737272660179483E-9i,4.982997521963758E-4-1.293677576637904E-9i,-4.5408538100738527E-4+1.1788889572996476E-9i
23.45573906730362,22.428945102450744,0.0012197397899321911-3.1666682726768422E-9i,-0.0013536844442637586+3.5144131693163753E-9i,3.8656885557957393E-4-1.0036036704484224E-9i,-4.266400407584488E-4+1.1076358187863779E-9i
22.656012445297453,21.506094188435057,0.0018284404323924337-4.746966815000906E-9i,-0.0012125394431446279+3.1479748514326505E-9i,5.835602478069857E-4-1.5150294654473646E-9i,-3.809470620999067E-4+9.890084631916574E-10i
22.488630988276732,21.231234712730696,0.001875874342845027-4.870113948943957E-9i,-0.0011323421684605206+2.9397680130500818E-9i,6.004843260379186E-4-1.558967477499137E-9i,-3.5494096115578077E-4+9.21491853953242E-10i
25,25,-2.591988502442799E-6+6.729277685409405E-12i,-4.57023708849702E-6+1.1865173953621482E-11i,-8.329398503703622E-7+2.1624646660829453E-12i,-1.47550277618258E-6+3.83067590775109E-12i
23.923884868113362,24.080410699740725,6.415652225329286E-4-1.665621021648859E-9i,-5.069279788001054E-4+1.316078035864709E-9i,2.0222648484895708E-4-5.250170558946229E-10i,-1.5949274696241966E-4+4.140724322485169E-10i
23.662551597584113,23.343634480130852,8.696393366736221E-4-2.2577432652829347E-9i,-8.996970287783124E-4+2.3357785484782502E-9i,2.7473305937420476E-4-7.132574256870263E-10i,-2.831326813148349E-4+7.350643852641072E-10i
23.343237776070577,22.946906607770117,0.0011164949924333922-2.8986258366949048E-9i,-0.0010456227431880683+2.7146284751573493E-9i,3.531487436098768E-4-9.168389283931639E-10i,-3.2880496684027926E-4+8.536380176981016E-10i
22.709871903167233,21.94351949756312,0.001670915731583511-4.338003791628736E-9i,-0.0012093049361212905+3.139577477773519E-9i,5.315063851344792E-4-1.3798880879541702E-9i,-3.7950136355256736E-4+9.852551645216483E-10i
22.860039194818054,22.587814296217434,0.0014246333652482197-3.6986095847390407E-9i,-0.0010835309287342127+2.8130450796210705E-9i,4.5141105473325404E-4-1.171945915644217E-9i,-3.397944880286635E-4+8.821688308840097E-10i
23.5286529317348,24.999999999999996,8.249241276079659E-4-2.1416543789333093E-9i,-7.771000271217243E-6+2.0174942398076033E-11i,2.596147941563894E-4-6.740076355320275E-10i,-2.5570854331006623E-6+6.638662913987295E-12i
22.214851507232993,19.258777101916,8.380933600818357E-4-2.1758441225178025E-9i,-0.0012510754800433843+3.2480214731689983E-9i,2.8498192707251176E-4-7.398653665330218E-10i,-3.913750033095557E-4+1.0160813117082646E-9i
21.939185182991267,20.264370993198977,0.0015954725019428073-4.142139326389601E-9i,-0.0011075022892608085+2.875279129426883E-9i,5.191314487228241E-4-1.3477604826776008E-9i,-3.4337492747757203E-4+8.914643085786932E-10i
