% Model,20260626_TI_field_Base_X50_Y50_leadField.mph
% Version,COMSOL 6.3.0.335
% Date,"Jul 7 2026, 21:50"
% Dimension,2
% Nodes,868
% Expressions,2
% Description,"Electric field, x-component, Electric field, y-component"
% Length unit,mm
% x,y,ec.Ex (V/m) @ idx=4,ec.Ey (V/m) @ idx=4
17.121773701892028,-24.999999999999996,-0.04281488054622797+1.1560149627097165E-7i,4.965344088222098E-5-1.3406581982273685E-10i
17.982064826111998,-23.416514149777687,-0.04395328913266235+1.1867523451993177E-7i,0.0011779379865483608-3.180468846860303E-9i
10.905290699937682,-22.861883282215533,-0.03871025334723215+1.0451887640178822E-7i,-3.4694606462426963E-4+9.367650612177604E-10i
12.208891292339398,-24.999999999999996,-0.03943358921356158+1.0647190552127608E-7i,2.635782269446348E-5-7.116693315670186E-11i
13.511014944429405,-22.990799306390667,-0.039454341355157845+1.0652793694279916E-7i,0.0011175245382340955-3.017350675543474E-9i
14.80560950220393,-25,-0.040771102874251564+1.1008323360361816E-7i,4.82401829624742E-5-1.3024997990662698E-10i
15.88470832635418,-23.272614341327767,-0.04159429852696229+1.1230588722224278E-7i,0.0016655443036238209-4.497020922355362E-9i
21.60520481514083,-21.580309124838575,-0.05832756892267709+1.574862327136286E-7i,-0.009111714704506493+2.4601910363804858E-8i
20.677500964160906,-22.487055802319574,-0.04888735541669389+1.3199736546733398E-7i,-0.004002065699110861+1.0805700660368797E-8i
21.83258836888921,-19.609513208635093,-0.07588554768504985+2.0489331619791556E-7i,0.01667234962978087-4.5015857546863795E-8i
21.501281790536723,-20.65042341700127,-0.06649251773980776+1.7953184601897258E-7i,-1.841821759295378E-5+4.972975482551926E-11i
21.513240426769364,-19.979375822240154,-0.07023446833879851+1.8963522789687747E-7i,0.009725555543497763-2.6259299536782907E-8i
19.019776068994126,-22.0365993372779,-0.04709634369023832+1.2716157863865171E-7i,0.0022825815963137264-6.163040618775651E-9i
22.138290439876073,-19.176354769246515,-0.07974213036355475+2.1530620822143858E-7i,0.02840774290291555-7.670178086126565E-8i
