% Model,20260626_TI_field_CompactXY_X10_Y10_leadField.mph
% Version,COMSOL 6.3.0.335
% Date,"Jul 3 2026, 20:44"
% Dimension,2
% Nodes,277
% Expressions,4
% Description,"Electric field, x-component, Electric field, y-component"
% Length unit,mm
% x,y,ec.Ex (V/m) @ idx=3,ec.Ey (V/m) @ idx=3,ec.Ex (V/m) @ idx=4,ec.Ey (V/m) @ idx=4
-2.737621024456859,1.5972055340433389,-0.01284457334477268+3.468074367309479E-8i,-0.008222193950560508+2.2200176928876917E-8i,-0.009555218305347677+2.579938374699872E-8i,-0.004199826990016679+1.1339662237314371E-8i
-4.294244118753793,4.681948568432032,-0.004738535495149155+1.2794191794617253E-8i,-0.0034323024893379017+9.267322443963873E-9i,-0.0027611795270553576+7.455269773684532E-9i,-0.001999715629297982+5.39929379491194E-9i
-4.036708044817469,4.252731756168243,-0.006538954334674829+1.765537811835568E-8i,-0.011203875285961729+3.0250808377056785E-8i,-0.0038127097889619765+1.0294433870371201E-8i,-0.006530041966962982+1.7631314451012892E-8i
-2.8003227128799555,3.3391755983670786,-0.03177698671334854+8.57988429298433E-8i,-0.010664478469718653+2.879442035854632E-8i,-0.019054462583510956+5.144763589646408E-8i,-0.006049180796807013+1.6332974479968993E-8i
-3.270281713519922,3.504029207451866,-0.03021499329284659+8.158141258153082E-8i,-0.01721146741439379+4.6471492171396857E-8i,-0.017860635365180927+4.8224265634380115E-8i,-0.010167401543431216+2.7452297346469316E-8i
-3.0730613507736746,3.0356374166521833,-0.03646216605955651+9.844897147883952E-8i,-0.009757019640309617+2.6344253567338835E-8i,-0.022088347662207505+5.963921905954355E-8i,-0.005900685252096305+1.5932031935251343E-8i
-2.5982253049524364,2.0785070710072175,-0.022314078508882184+6.02486992985899E-8i,-0.005856580058772092+1.5812946554732032E-8i,-0.014919795645814391+4.02839078074952E-8i,-0.002729410307851371+7.369491903272031E-9i
-3,2.5,-0.03209102993470162+8.664676930074785E-8i,-7.204327869270166E-6+1.9451907155565202E-11i,-0.020466700075789157+5.5260720625762297E-8i,2.124505363206482E-5-5.736229920414617E-11i
-2.6495959871580683,2.6377707295266672,-0.030287566887033896+8.177736352126454E-8i,-0.005842188883893565+1.5774089939282596E-8i,-0.019015129376683593+5.134143502648279E-8i,-0.0029856501623077457+8.061347403080328E-9i
-3.1602648247895506,3.932041142348712,-0.02438016973283466+6.582720924358693E-8i,-0.012648085187313108+3.415021959566315E-8i,-0.014320413885311337+3.866555859180899E-8i,-0.007326654824256901+1.9782193703201264E-8i
-3.603143032659477,3.9313597076878475,-0.017635555689978807+4.761654357835892E-8i,-0.017566381082553133+4.742977000757123E-8i,-0.01030716554475576+2.7829664455091745E-8i,-0.010265280276578026+2.7716572940848704E-8i
