% Model,20260626_TI_field_CompactY_X50_Y10_leadField.mph
% Version,COMSOL 6.3.0.335
% Date,"Jul 8 2026, 17:03"
% Dimension,2
% Nodes,485
% Expressions,2
% Description,"Electric field, x-component, Electric field, y-component"
% Length unit,mm
% x,y,ec.Ex (V/m) @ idx=4,ec.Ey (V/m) @ idx=4
17.892320982553365,-1.9150171991752576,-0.06477550156778433+1.7489584946647808E-7i,0.05155504762881182-1.3920021661107005E-7i
17.40522642150352,-2.276723596876155,-0.07582008388562546+2.0471656192302423E-7i,0.04667012592184124-1.2601077753548506E-7i
17.18347244230419,-3.0351308528333747,-0.09260094877313219+2.5002541400826943E-7i,0.043800314294025866-1.1826219774363568E-7i
17.313339557182925,-3.7989203073635185,-0.11456099641599733+3.093182190636448E-7i,0.040371628435872164-1.0900464031524513E-7i
18.241955334663068,0.8427361651949675,-0.042042088852381726+1.1351493489382984E-7i,0.025641793180605083-6.923363141345844E-8i
18.29038698040251,2.830225497774971,-0.0384097855366942+1.0370760405823416E-7i,0.012296147615036708-3.3199977310037235E-8i
17.10526315789473,5,-0.04358409016441193+1.1767838593347534E-7i,2.5019329324767654E-5-6.755295982703576E-11i
17.465540398809136,-0.1673687347779737,-0.05250992832697964+1.4177842390861758E-7i,0.030323273650199184-8.187377288165882E-8i
17.259210479262716,-1.4062364421946694,-0.06424233686970253+1.7345628835896637E-7i,0.038207791151413054-1.0316221299609313E-7i
16.361132512233908,-2.225382575389968,-0.07770535214664014+2.0980684429833094E-7i,0.03024605726724344-8.166528626923595E-8i
16.430145906905302,-3.4706661291207475,-0.09576783415061028+2.585761020747638E-7i,0.026206276736801152-7.075775440256498E-8i
16.81090365161495,-4.354148651785247,-0.1149964130851361+3.1049385748214363E-7i,0.017580248887396472-4.746721350779753E-8i
17.321201822302243,-5,-0.13698787269676438+3.698714758207447E-7i,3.679994441313876E-4-9.93609834376519E-10i
16.667246236410705,1.3147829152921022,-0.05078345565968453+1.371168945276131E-7i,0.01773333884817249-4.7880561117426486E-8i
15.87979192614571,3.14739355935117,-0.05034693862781293+1.3593828509583938E-7i,0.007508870431631352-2.0274181455773075E-8i
14.473684210526315,5,-0.054031249884624245+1.4588603897443805E-7i,-3.9089835042036926E-5+1.0554375866810324E-10i
15.809014794353478,-0.5524121411038609,-0.06360307367524716+1.7173025804316382E-7i,0.021668625572793938-5.8505956489726485E-8i
15.035920323954832,-1.7039380891779894,-0.07253383982081951+1.9584360172421468E-7i,0.018041832478968234-4.871350342288126E-8i
15.30148348459364,-2.9405349477073237,-0.08247087363412463+2.2267389910348813E-7i,0.017277779062053158-4.665053566261987E-8i
15.785867227430996,-4.14049513372154,-0.09555189700097327+2.579930651193842E-7i,0.011714644273902305-3.162990037734677E-8i
16.42263199156444,-5,-0.10959122840174766+2.9589969234495913E-7i,1.2133913746333509E-4-3.2761940867195223E-10i
14.683901403484896,1.2674563054752948,-0.058674801602733896+1.5842377164533959E-7i,0.011313255145017858-3.054613736565624E-8i
13.341692976731116,3.0921145735375783,-0.05816183816357537+1.570387545591669E-7i,0.0041099810637797995-1.1097075469014178E-8i
11.84210526315789,5,-0.059570935950991756+1.6084336198862212E-7i,-6.603782432771747E-5+1.7830415980248749E-10i
13.977695805178833,-0.512767526476066,-0.06661247026235291+1.7985572152464444E-7i,0.011975478923360608-3.233416196519037E-8i
13.818785321825482,-2.2657176226375433,-0.07412979135479628+2.001527200249065E-7i,0.010562696988802986-2.851960722496831E-8i
